MAL_ID,Name,Average Rating,Genres,English name,Japanese name,Type,Episodes,Premiered,Studios,Members,Favorites
34860,Dance XX,Unknown,Music,Dance XX,DANCE XX,Music,1,Unknown,Unknown,189,0
34861,Palladium: siroPd Motion Collective,Unknown,Music,Unknown,Palladium -siroPd Motion Collective-,Music,5,Unknown,Unknown,136,0
34862,Xianjing Chuanshuo RO: Shouhu Yongheng de Ai,5.99,"Action, Fantasy",Unknown,仙境传说RO：守护永恒的爱,ONA,1,Unknown,Unknown,684,0
34863,Zoku Touken Ranbu: Hanamaru,7.31,"Action, Slice of Life, Comedy, Historical, Drama, Fantasy",Unknown,続 刀剣乱舞-花丸-,TV,12,Winter 2018,Doga Kobo,22084,134
34864,"Wake Up, Girl Zoo! Taiwan de Go!",5.52,Comedy,Unknown,うぇいくあっぷがーるZOO！ 台湾でGO！,Special,1,Unknown,Karasfilms,671,0
34866,Yu☆Gi☆Oh! VRAINS,6.64,"Action, Game, Sci-Fi, Fantasy, Shounen",Yu-Gi-Oh! VRAINS,遊戯王VRAINS,TV,120,Spring 2017,Gallop,32679,229
34868,Prism Season,Unknown,Kids,Unknown,プリズムシーズン,OVA,1,Unknown,Unknown,117,0
34870,BanG Dream!: Asonjatta!,7.06,"Music, Slice of Life",Unknown,BanG Dream！ 遊んじゃった！,Special,1,Unknown,Xebec,8400,17
34871,Sore Ike! Anpanman: Buruburu no Takarasagashi Daibouken!,Unknown,"Kids, Fantasy, Comedy",Unknown,それいけ！アンパンマン ブルブルの宝探し大冒険！,Movie,1,Unknown,TMS Entertainment,190,0
34872,Tapuri Card x Kaijuu Sakaba Kanpai: Kanegon no Shuchou,Unknown,Comedy,Unknown,タプリカード×怪獣酒場 カンパーイ　〜カネゴンの主張〜,ONA,1,Unknown,DLE,244,0
34877,Kaettekita Dr. Slump: Arale-chan Special,Unknown,"Sci-Fi, Comedy, Shounen",Unknown,帰って来たDr.スランプ アラレちゃんスペシャル,Special,1,Unknown,Toei Animation,365,0
34878,Dr. Slump: Arale-chan - Penguin Mura no Shouboutai,5.89,"Sci-Fi, Comedy, Shounen",Unknown,Dr.スランプ アラレちゃん ペンギン村の消防隊,Special,1,Unknown,Unknown,444,0
34881,Aho Girl,6.9,"Comedy, Romance, School, Shounen",AHO-GIRL,アホガール,TV,12,Summer 2017,Diomedéa,337686,925
34884,Keijo!!!!!!!! Specials,6.48,"Comedy, Ecchi, Shounen, Sports",Unknown,競女!!!!!!!!,Special,6,Unknown,Xebec,16676,8
34887,Against,5.42,"Dementia, Fantasy",Against,AGAINST,ONA,1,Unknown,Unknown,359,0
34888,Makeruna!! Aku no Gundan!,5.32,"Comedy, Shounen",Unknown,まけるな!! あくのぐんだん！,TV,12,Spring 2017,Tatsunoko Production,1648,1
34889,Cerberus,5.55,Music,Unknown,ケルベロス,Music,1,Unknown,Unknown,339,0
34891,Buppu na Mainichi,Unknown,Comedy,Unknown,ぶっぷな毎日,TV,27,Spring 2017,MMDGP,317,0
34892,Gakuen Senki Muryou Recap,Unknown,Adventure,Unknown,学園戦記ムリョウ 総集編,Special,1,Unknown,Unknown,229,0
34893,Ancien to Mahou no Tablet: Mou Hitotsu no Hirune Hime,6.36,"Drama, Fantasy",Ancien and the Magic Tablet:Another Story,エンシェンと魔法のタブレット～もうひとつのひるね姫～,ONA,2,Unknown,Signal.MD,2730,2
34895,Zutto Suki Datta,5.68,"Hentai, Drama, School",Unknown,ずっと好きだった,OVA,2,Unknown,Unknown,3499,16
34899,Monmusu Quest!,6.61,"Hentai, Demons",Unknown,もんむす・くえすと!,ONA,2,Unknown,SELFISH,5540,37
34900,Biblia Koshodou no Jiken Techou,Unknown,"Mystery, Drama",Unknown,ビブリア古書堂の事件手帖,Movie,1,Unknown,Unknown,3842,5
34901,Beyblade Burst God,6.7,"Action, Adventure, Sci-Fi, Shounen, Sports",Beyblade Burst Evolution,ベイブレードバースト 神〈ゴッド〉,TV,51,Spring 2017,OLM,7992,102
34902,Tsurezure Children,7.67,"Comedy, Romance, School, Shounen",Tsuredure Children,徒然チルドレン,TV,12,Summer 2017,Studio Gokumi,483639,2124
34903,RoboMasters the Animated Series,6.42,"Action, Mecha, School",Unknown,ROBOMASTERS THE ANIMATED SERIES,TV,6,Fall 2017,"Gonzo, DandeLion Animation Studio",11227,13
34904,Youjo Senki: Senkyou Houkoku,6.51,"Military, Magic",Unknown,幼女戦記 第6.5話「戦況報告」,Special,1,Unknown,Nut,25954,28
34905,Duel Masters (2017),5.73,"Action, Adventure, Comedy, Shounen",Unknown,デュエル・マスターズ (2017),TV,51,Spring 2017,Ascension,1389,2
34907,Through the Windows,5.58,Kids,Unknown,Through the Windows,Movie,1,Unknown,Unknown,469,1
34908,Calihara no Uta,5.51,Music,Unknown,カリハラのうた,Music,1,Unknown,Unknown,296,1
34910,Heya (Music),5.33,Music,The Room,部屋,Music,1,Unknown,Unknown,323,0
34911,Cine Mileage Card x Asa Da yo! Kaishain,Unknown,"Music, Comedy",Unknown,シネマイレージカード×朝だよ！貝社員,Special,1,Unknown,Unknown,177,0
34914,New Game!!,7.76,"Game, Slice of Life, Comedy",New Game!!,NEW GAME!!,TV,12,Summer 2017,Doga Kobo,200056,800
34915,The iDOLM@STER SideM,7.18,Music,THE IDOLM@STER SideM,アイドルマスター SideM,TV,13,Fall 2017,A-1 Pictures,17070,125
34918,Yaiyai Mori no Comic,Unknown,"Comedy, Parody",Unknown,ヤイヤイ森のコミー,ONA,15,Unknown,Unknown,121,0
34919,Kekkon wo Iwau Usagi to Tora,Unknown,"Comedy, Parody",Unknown,結婚を祝う兎と虎,Special,1,Unknown,Unknown,135,0
34924,Nenbutsu Monogatari,Unknown,Historical,Unknown,念仏物語,OVA,7,Unknown,Unknown,110,0
34925,Butten Monogatari,Unknown,Historical,Unknown,仏典物語,OVA,12,Unknown,Unknown,135,0
34926,Shinran Shounin to Ousha-jou no Higeki,Unknown,"Drama, Historical",Unknown,親鸞聖人と王舎城の悲劇,OVA,1,Unknown,Unknown,142,0
34927,Rilu Rilu Fairilu: Mahou no Kagami,Unknown,"Slice of Life, Magic, Fantasy",Unknown,リルリルフェアリル ~魔法の鏡~,TV,51,Spring 2017,Studio Deen,1387,3
34928,Akindo Sei no Little Peso,Unknown,"Sci-Fi, Comedy",Unknown,アキンド星のリトル・ペソ,TV,12,Spring 2017,Fanworks,373,0
34929,Kotowa Jiten: Hetana Teppou mo Kazu Ucha Ataru!,5.45,Action,Unknown,ことわざ辞典 へたな鉄砲も数うちゃあたる！,Special,1,Unknown,Unknown,312,0
34930,Joubuna Tire!,5.24,Cars,Unknown,じょうぶなタイヤ!,Special,1,Unknown,Unknown,605,0
34931,Funi Funi Marshmallow,Unknown,Kids,Funi Funi Marshmallow,フニフニマシュマロ,ONA,1,Unknown,Kamio Japan,136,0
34933,Kakegurui,7.42,"Game, Mystery, Psychological, Drama, School, Shounen",Kakegurui:Compulsive Gambler,賭ケグルイ,TV,12,Summer 2017,MAPPA,843908,7972
34934,Koi to Uso,6.57,"Drama, Romance, School",Love and Lies,恋と嘘,TV,12,Summer 2017,LIDENFILMS,280436,1060
34935,Yowai Robot to 10 no Story Project,Unknown,Kids,Unknown,弱いロボットと10のストーリー Project,ONA,2,Unknown,Unknown,131,0
34936,Sword of Phantasia,Unknown,"Game, Music, Fantasy",Unknown,ソード オブ ファンタジア,ONA,1,Unknown,Unknown,280,0
34937,Ichinen Buri no The Animation,6.32,Hentai,Unknown,一年ぶりの THE ANIMATION,OVA,1,Unknown,Unknown,3895,21
34939,Tales of the Rays,5.99,"Game, Fantasy",Tales of the Rays,テイルズ オブ ザ レイズ,ONA,2,Unknown,Wit Studio,4090,1
34940,Dongguo Xiaojie,6.04,"Adventure, Historical, Demons, Supernatural",Unknown,东郭小节,ONA,15,Unknown,Haoliners Animation League,2164,7
34941,Queen's Blade: Unlimited,6.2,"Action, Adventure, Ecchi, Fantasy",Unknown,クイーンズブレイドUNLIMITED,OVA,Unknown,Unknown,Unknown,8471,18
34943,T7S Longing for Summer Again and Again: Harukaze,6.26,"Music, School",Unknown,t7s Longing for summer Again And Again ～ハルカゼ～,Music,1,Unknown,Chiptune,809,1
34944,Bungou Stray Dogs: Dead Apple,7.84,"Action, Comedy, Mystery, Super Power, Supernatural",Unknown,文豪ストレイドッグス DEAD APPLE,Movie,1,Unknown,Bones,137653,1120
34946,Yuki no Joou,Unknown,Fantasy,The Snow Queen,雪の女王,Movie,1,Unknown,Unknown,220,0
34948,Hakuouki: Otogisoushi Special,6.13,"Historical, Samurai, Fantasy, Josei",Unknown,薄桜鬼～御伽草子～ 特別篇,Special,1,Unknown,DLE,1444,0
34949,Puru Pom,Unknown,Comedy,Unknown,ぷるぽん,ONA,9,Unknown,Unknown,114,0
34952,Koi to Byounetsu,5.85,Music,Love and Fever,恋と病熱,Music,1,Unknown,Unknown,255,0
34954,Yoshichirou no Keirei,5.61,"Historical, Samurai",Yoshichiro Salutes,與七郎の敬禮,Movie,1,Unknown,Unknown,203,0
34955,Kyoudai Koguma,5.57,Adventure,The Bears Brothers,兄弟こぐま,Movie,1,Unknown,Unknown,258,0
34957,Ookami wa Ookamida,5.43,Fantasy,A Wolf is a Wolf,狼は狼だ,Movie,1,Unknown,Unknown,276,0
34958,Sakana no Kuni,5.39,Military,The Nation of Fish,魚の國,Movie,1,Unknown,Unknown,292,0
34959,Gakuen Shinshoku: XX of the Dead,6.48,Hentai,Unknown,学園侵触 XX of the DEAD,OVA,2,Unknown,Unknown,3697,22
34960,Tesapuru dayo! Schedule no Au Hito dake Shuugou!,Unknown,Comedy,Unknown,てさプルだョ！スケジュールの合う人だけ集合！,Special,6,Unknown,Unknown,396,0
34961,Yume Oukoku to Nemureru 100-nin no Ouji-sama: Short Stories,6.23,Game,Unknown,夢王国と眠れる100人の王子様 Short Stories,ONA,10,Unknown,Satelight,3180,7
34962,Digimon Adventure tri. 5: Kyousei,7.2,"Action, Adventure, Comedy, Drama",Digimon Adventure tri. Coexistence,デジモンアドベンチャーtri.（トライ）第５章「共生」,Movie,1,Unknown,Toei Animation,39585,90
34963,Yarimoku Beach ni Shuugakuryokou de!! The Animation,7.07,Hentai,Unknown,ヤリモクビーチに修学旅行で!! THE ANIMATION,OVA,1,Unknown,Seven,8600,60
34964,Killing Bites,6.63,"Action, Ecchi, Sci-Fi, Seinen",Killing Bites,キリングバイツ,TV,12,Winter 2018,LIDENFILMS,133604,374
34966,Jigoku Shoujo: Yoi no Togi,6.54,"Horror, Mystery, Psychological, Supernatural",Hell Girl:Fourth Twilight,地獄少女 宵伽,TV,6,Summer 2017,Studio Deen,45113,155
34969,Senga Tsubo,5.63,Fantasy,The Pot,線畫 つぼ,Movie,1,Unknown,Unknown,476,0
34972,Hakubo,6.37,Drama,Twilight,薄暮,Movie,1,Unknown,Twilight Studio,16631,18
34973,Love Live! Sunshine!! 2nd Season,7.58,"Music, School, Slice of Life",Love Live! Sunshine!! Season 2,ラブライブ！サンシャイン!! 第2期,TV,13,Fall 2017,Sunrise,84826,1238
34974,Aragne no Mushikago,5.2,"Fantasy, Horror, Mystery",Aragne:Sign of Vermillion,アラーニェの虫籠,Movie,1,Unknown,Unknown,2719,2
34975,Marvel Future Avengers,5.64,"Action, Super Power, Kids",Unknown,マーベル フューチャー・アベンジャーズ,TV,26,Summer 2017,Madhouse,3050,6
34978,Nobunaga no Shinobi: Ise Kanegasaki-hen,7.13,"Comedy, Historical",Ninja Girl & Samurai Master 2nd,信長の忍び~伊勢・金ヶ崎篇~,TV,26,Spring 2017,TMS Entertainment,9186,5
34979,Shounen Ashibe: Go! Go! Goma-chan 2,5.87,"Slice of Life, Comedy, Seinen",Unknown,少年アシベ GO！GO！ゴマちゃん,TV,32,Spring 2017,"Bridge, Husio Studio",886,2
34980,Fin-tan,Unknown,Comedy,Unknown,フィンたん,ONA,3,Unknown,Kenji Studio,266,1
34982,Roba,5.64,Adventure,The Donkey,驢馬,Movie,1,Unknown,Unknown,295,0
34984,Koi wa Ameagari no You ni,7.54,"Romance, Seinen",After the Rain,恋は雨上がりのように,TV,12,Winter 2018,Wit Studio,196601,971
34985,Shinkansen Henkei Robo Shinkalion,Unknown,"Kids, Mecha",Shinkalion,新幹線変形ロボ シンカリオン,ONA,11,Unknown,Unknown,474,0
34990,Unicorn no Kyupi,Unknown,"Kids, Fantasy",Unknown,ユニコーンのキュピ,TV,Unknown,Spring 2017,Unknown,139,0
34992,Byoudoku no Denpa,5.35,Kids,Diseases Spread,病毒の伝播,Movie,1,Unknown,Unknown,273,0
34993,Namake Gitsune,5.48,Unknown,The Lazy Fox,なまけぎつね,Movie,1,Unknown,Unknown,237,0
34997,Ao no Strada,5.43,Drama,Unknown,青のストラーダ,ONA,4,Unknown,Unknown,469,0
34999,Kiitarou Shounen no Youkai Enikki: Jonan no Saijitsu,6.14,"Comedy, Ecchi, Supernatural",Unknown,奇異太郎少年の妖怪絵日記 女難の祭日,Special,1,Unknown,Creators in Pack,2980,0
35000,To LOVE-Ru: Multiplication - Mae kara Ushiro kara,7.17,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",Unknown,To LOVEる -とらぶる- Multiplication ~前から後ろから~,OVA,1,Unknown,Xebec,31119,77
35002,Aware! Meisaku-kun: Meiji Saite Oishii Mozzarella,Unknown,"Comedy, Parody",Unknown,あはれ！名作くん「明治さいておいしいモッツァレラ」,Special,1,Unknown,Pie in the sky,207,0
35003,Tanoshii Saki Uta Animation,Unknown,"Kids, Music",Unknown,楽しいさき歌アニメーション,ONA,1,Unknown,Unknown,189,0
35004,T-sensei,Unknown,"Slice of Life, School, Seinen","My teacher, Mr. T",てぃ先生,ONA,14,Unknown,Unknown,901,2
35006,Happy Party Train,7.56,Music,Unknown,HAPPY PARTY TRAIN,Music,1,Unknown,Sunrise,7296,31
35007,Kamigami no Ki: Xmas Special,Unknown,"Comedy, Historical, Supernatural",Unknown,神々の記 Xmas特別編,ONA,1,Unknown,Sotsu,191,0
35008,Midori no Kuni no Otomodachi: Koeda-chan,Unknown,"Magic, Fantasy, Shoujo",Unknown,みどりのくにのおともだち こえだちゃん,ONA,8,Unknown,A-Line,202,0
35009,Berserk Recap,6.02,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",Unknown,ベルセルク 第1期ダイジェスト映像,Special,1,Unknown,"Millepensee, GEMBA",10003,19
35011,Yankee Hamster,Unknown,Comedy,Delinquent Hamsters,ヤンキーハムスター,ONA,110,Unknown,Piso Studio,544,3
35015,Ani ni Tsukeru Kusuri wa Nai!,7.46,"Slice of Life, Comedy, School",Unknown,兄に付ける薬はない!,TV,12,Spring 2017,"Fanworks, Imagineer",60586,271
35018,Osomatsu-san: Haru no Zenkoku Dai Senbatsu Jouei-sai - Sentou Quiz 2,5.98,"Comedy, Parody",Unknown,おそ松さん 春の全国大センバツ上映祭 銭湯クイズ2,Movie,1,Unknown,Studio Pierrot,1157,2
35020,Sekai Jinken Sengen,Unknown,Drama,Unknown,世界人権宣言,OVA,1,Unknown,Unknown,80,0
35021,Hashire John,Unknown,Drama,Unknown,走れジョン,OVA,1,Unknown,Unknown,82,0
35022,Yuuki Aru Hotaru to Tobe Nai Hotaru,Unknown,Drama,Unknown,勇気あるホタルととべないホタル,OVA,1,Unknown,Unknown,103,0
35023,Jun ga Kureta Inochi,Unknown,Drama,Unknown,純がくれた命,OVA,1,Unknown,Unknown,83,0
35024,Onita no Boushi,Unknown,"Demons, Drama",Onita's Hat,おにたのぼうし,OVA,1,Unknown,Unknown,75,0
35025,"""Eikou Naki Tensai-tachi"" Kara no Monogatari",Unknown,Sports,Unknown,“栄光なき天才たち”からの物語,TV,2,Spring 2017,J.C.Staff,550,3
35026,Yuukai Tsuresari ni Awanai,Unknown,"Kids, Drama",Unknown,ゆうかい・つれさりにあわない,OVA,2,Unknown,Unknown,90,0
35027,Jibun de Jibun wo Mamoru,Unknown,Drama,Unknown,自分で自分を守る,OVA,1,Unknown,Unknown,80,0
35028,Baka Dakedo Chinchin Shaburu no dake wa Jouzu na Chii-chan♡,7.09,Hentai,Unknown,バカだけどチンチンしゃぶるのだけはじょうずなちーちゃん♡,OVA,2,Unknown,T-Rex,10524,70
35029,Tensei Kendo no Harem Colosseo,6.63,"Harem, Hentai, Supernatural, Fantasy",Unknown,転生剣奴の子づくり闘技場〈ハーレムコロッセオ〉,OVA,4,Unknown,Unknown,6597,20
35030,Shiro to Takeshi,Unknown,"Drama, Historical",Unknown,シロとたけし,OVA,1,Unknown,Unknown,89,0
35031,Aoi Meno Ningyou Monogatari,Unknown,"Drama, Historical",Unknown,青い目の人形物語,OVA,1,Unknown,Unknown,129,0
35032,Kitty to Mimmy no Atarashii Kasa,Unknown,Kids,Unknown,キティとミミィの新しい傘,Movie,1,Unknown,Unknown,131,0
35033,Sam to Chip no wa Hachamecha Dai Race,Unknown,"Cars, Kids",Unknown,サムとチップのハチャメチャ大レース,OVA,1,Unknown,Unknown,206,0
35034,Pokopon no Kitsune-gawa Onsen Henshin Gassen,Unknown,"Kids, Supernatural",Unknown,ぽこぽんのキツネ川温泉へんしん合戦,OVA,1,Unknown,Unknown,119,1
35035,Sam-chan no Obake Nanka Kowaku Nai,Unknown,"Kids, Supernatural",Unknown,サムちゃんのおばけなんか怖くない,OVA,1,Unknown,Unknown,98,0
35036,Eddy & Emmy no Initial Ring wa Futari de,Unknown,Kids,Unknown,エディ&エミィのイニシャルリングは2人で,OVA,1,Unknown,Unknown,163,1
35037,Pokopon no Satogaeri,Unknown,Kids,Unknown,ぽこぽんの里帰り,OVA,1,Unknown,Unknown,100,0
35038,Eigo de Utatte Asobou,Unknown,"Kids, Music",Unknown,英語でうたってあそぼう,Music,4,Unknown,Unknown,145,0
35039,Hello Kitty to Miyou: Nihon Mukashibanashi,Unknown,"Kids, Fantasy",Unknown,ハローキティと見よう日本むかしばなし,OVA,7,Unknown,Unknown,167,0
35040,Minna no Taabou Konnichiwa,Unknown,Kids,Unknown,みんなのたぁ坊こんにちは,OVA,1,Unknown,Unknown,95,0
35041,Uchuu Bouei-tai Taabou no Shinkirou Hoshi wo Sukue!,Unknown,"Kids, Sci-Fi",Unknown,宇宙防衛隊たあ坊のしんきろう星を救え!,OVA,1,Unknown,Unknown,114,0
35042,Uchuu Bouei-tai Taabou no Toki no Tomatta Hoshi,Unknown,"Kids, Sci-Fi",Unknown,宇宙防衛隊たあ坊の時の止まった星,OVA,1,Unknown,Unknown,110,0
35044,Tu Bian Ying Xiong Leaf,7.1,"Comedy, Super Power",Unknown,凸变英雄 LEAF,ONA,12,Unknown,"Haoliners Animation League, Studio LAN",23198,72
35047,Mirai e no Tegami: Kono Michi no Tochuu kara,Unknown,"Music, Drama",Unknown,みらいへの手紙~この道の途中から~,ONA,2,Unknown,Gaina,237,0
35048,Anime Tengu no Kakuresato,Unknown,"Demons, Kids",Unknown,アニメ 天狗のかくれ里,OVA,1,Unknown,Unknown,122,0
35049,Minna ga Shitteru: Kokoro Atatamaru Natsukashii  Ohanashi Series,Unknown,"Adventure, Fantasy, Historical, Kids, Magic, Romance, Supernatural",Unknown,みんなが知ってる 心あたたまるなつかしいお話しシリーズ,OVA,20,Unknown,Unknown,117,0
35050,Eiga de Utaou! Mother Goose,Unknown,"Music, Kids, Fantasy",Let's sing! Mother Goose,英語で歌おう！ マザー・グース,Music,4,Unknown,Unknown,121,0
35051,Nendjuugyouji Animation Series,Unknown,"Adventure, Demons, Fantasy, Historical, Kids, Magic, Supernatural",Unknown,年中行事アニメーションシリーズ,OVA,2,Unknown,Unknown,87,0
35052,Kagee Anime Series,Unknown,"Historical, Kids, Fantasy",Unknown,影絵アニメシリーズ,OVA,1,Unknown,Unknown,91,0
35053,Minwa Anime Series,Unknown,"Historical, Kids, Fantasy",Unknown,民話アニメシリーズ,OVA,1,Unknown,Unknown,88,0
35054,Ni wa no Kotori,Unknown,Kids,Unknown,二わのことり,OVA,1,Unknown,Unknown,89,0
35055,Mametarou Ganbare,Unknown,Kids,Unknown,まめたろうがんばれ,OVA,1,Unknown,Unknown,89,0
35056,Tsuki no Mine no Ookami,Unknown,Kids,Unknown,月の峰の狼,OVA,1,Unknown,Unknown,95,0
35057,Furidashita Ame,Unknown,Kids,Unknown,ふりだした雨,OVA,1,Unknown,Unknown,97,0
35058,Trojan wo Jibun no Te de,Unknown,"Historical, Kids",Unknown,トロヤを自分の手で,OVA,1,Unknown,Unknown,84,0
35059,Nobara (OVA),Unknown,"Historical, Kids",Unknown,野ばら,OVA,1,Unknown,Unknown,111,0
35060,Nihon no Obake-banashi,Unknown,"Horror, Kids",Unknown,日本のおばけ話,OVA,4,Unknown,Unknown,122,0
35061,Ohanashi de Te Koi,Unknown,"Kids, Fantasy",Unknown,お話でてこい,OVA,5,Unknown,Unknown,88,0
35062,Mahoutsukai no Yome,8.1,"Slice of Life, Magic, Fantasy, Shounen",The Ancient Magus' Bride,魔法使いの嫁,TV,24,Fall 2017,Wit Studio,622300,8547
35063,Dog Days'' Specials,6.4,"Action, Adventure, Magic, Fantasy",Unknown,ドッグデイズ'' 今週のあらすじ,Special,12,Unknown,Seven Arcs Pictures,2503,1
35067,Osomatsu-san 2nd Season,7.6,"Comedy, Parody",Mr. Osomatsu 2,おそ松さん 第2期,TV,25,Fall 2017,Studio Pierrot,43693,266
35069,Sekai no Yami Zukan,4.68,"Horror, Supernatural",The World YAMIZUKAN,世界の闇図鑑,TV,13,Spring 2017,ILCA,19500,23
35070,3-Nen D-Gumi Glass no Kamen: Tobidase! Watashitachi no Victory Road,Unknown,"Comedy, Parody, School",Unknown,3ねんDぐみガラスの仮面～とびだせ! 私たちのVR（ヴィクトリーロード）～,Movie,1,Unknown,DLE,570,2
35071,Noah's Animal Clinic Medical Book Record,Unknown,"Slice of Life, Comedy, Kids",Unknown,諾亞動物診所動畫小劇場,ONA,10,Unknown,Unknown,120,0
35072,Boruto: Jump Festa 2016 Special,6.22,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",Unknown,BORUTOジャンプフェスタ 2016,Special,1,Unknown,Studio Pierrot,10885,20
35073,Overlord II,7.78,"Action, Game, Adventure, Supernatural, Magic, Fantasy",Overlord II,オーバーロードⅡ,TV,13,Winter 2018,Madhouse,646042,3582
35074,Kaiketsu Zorori Movie: ZZ no Himitsu,Unknown,"Adventure, Comedy, Kids",Unknown,映画かいけつゾロリ ZZのひみつ,Movie,1,Unknown,Unknown,240,1
35075,Hoozuki no Reitetsu 2nd Season,7.88,"Comedy, Demons, Fantasy, Seinen, Supernatural",Hozuki's Coolheadedness 2,鬼灯の冷徹 第弐期,TV,13,Fall 2017,Studio Deen,35964,96
35076,Juuni Taisen,6.55,Action,Juni Taisen:Zodiac War,十二大戦,TV,12,Fall 2017,Graphinica,224045,492
